# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_2556                  2226   0.28   0.52  2.02  0.00  0.00  3.12  2.90  3.34  0.54  0.40  0.71   1.47e-03   1.37e-03   1.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.247   0.86    108
ABELL_2556                  2226   0.52   0.85  2.02  0.00  0.00  3.40  3.16  3.64  0.48  0.34  0.64   1.56e-03   1.47e-03   1.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.268   1.07    117
ABELL_2556                  2226   0.85   1.53  2.02  0.00  0.00  3.86  3.60  4.14  0.41  0.29  0.55   2.11e-03   2.01e-03   2.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.360   0.91    143
ABELL_2556                  2226   1.53   2.30  2.02  0.00  0.00  3.27  2.97  3.62  0.24  0.12  0.40   1.43e-03   1.34e-03   1.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.226   0.96    122
ABELL_2597                   922   0.00   0.11  2.51  0.00  0.00  2.36  2.19  2.55  0.50  0.37  0.66   1.13e-03   1.04e-03   1.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.196   1.54     93
ABELL_2597                   922   0.11   0.17  2.51  0.00  0.00  2.66  2.48  2.87  0.48  0.34  0.65   1.14e-03   1.05e-03   1.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.194   1.11     93
ABELL_2597                   922   0.17   0.22  2.51  0.00  0.00  3.01  2.79  3.25  0.73  0.53  0.97   9.23e-04   8.48e-04   1.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.175   1.20     91
ABELL_2597                   922   0.22   0.27  2.51  0.00  0.00  3.22  3.00  3.45  0.72  0.54  0.93   9.91e-04   9.19e-04   1.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.186   1.17     96
ABELL_2597                   922   0.27   0.32  2.51  0.00  0.00  3.14  2.89  3.42  0.60  0.42  0.84   1.04e-03   9.53e-04   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.186   1.18     93
ABELL_2597                   922   0.32   0.37  2.51  0.00  0.00  3.16  2.92  3.41  0.53  0.37  0.73   1.13e-03   1.04e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.195   0.93     96
ABELL_2597                   922   0.37   0.42  2.51  0.00  0.00  3.53  3.25  3.82  0.40  0.25  0.57   1.08e-03   1.01e-03   1.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.181   1.07     96
ABELL_2597                   922   0.42   0.47  2.51  0.00  0.00  3.54  3.22  3.91  0.49  0.29  0.75   9.80e-04   8.97e-04   1.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.168   1.04     90
ABELL_2597                   922   0.47   0.53  2.51  0.00  0.00  3.77  3.46  4.11  0.35  0.20  0.53   1.23e-03   1.16e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.204   1.10    101
ABELL_2597                   922   0.53   0.60  2.51  0.00  0.00  4.02  3.68  4.40  0.45  0.27  0.65   1.02e-03   9.56e-04   1.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.175   0.87     98
ABELL_2597                   922   0.60   0.68  2.51  0.00  0.00  4.16  3.80  4.55  0.47  0.28  0.70   1.08e-03   1.01e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.188   0.94    102
ABELL_2597                   922   0.68   0.78  2.51  0.00  0.00  4.30  3.94  4.72  0.42  0.26  0.61   1.19e-03   1.12e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.202   0.85    106
ABELL_2597                   922   0.78   0.89  2.51  0.00  0.00  3.92  3.59  4.28  0.34  0.18  0.51   1.12e-03   1.06e-03   1.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.186   1.18     99
ABELL_2597                   922   0.89   1.13  2.51  0.00  0.00  4.12  3.84  4.43  0.30  0.18  0.44   2.01e-03   1.92e-03   2.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.324   0.96    135
ABELL_2626                  3192   0.00   0.31  4.30  0.00  0.00  2.69  2.52  2.88  0.81  0.63  1.03   9.46e-04   8.72e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.187   1.16    103
ABELL_2626                  3192   0.31   0.53  4.30  0.00  0.00  2.69  2.51  2.88  0.56  0.42  0.73   1.05e-03   9.73e-04   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.186   0.80    106
ABELL_2626                  3192   0.53   0.79  4.30  0.00  0.00  3.13  2.93  3.35  0.78  0.60  1.00   9.56e-04   8.85e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.185   1.00    112
ABELL_2626                  3192   0.79   1.10  4.30  0.00  0.00  3.26  3.03  3.52  0.59  0.43  0.78   1.10e-03   1.02e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.192   0.91    112
ABELL_2626                  3192   1.10   1.43  4.30  0.00  0.00  3.04  2.81  3.28  0.33  0.21  0.48   1.24e-03   1.16e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.196   1.04    115
ABELL_2626                  3192   1.43   1.80  4.30  0.00  0.00  3.13  2.89  3.39  0.43  0.30  0.59   1.20e-03   1.12e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.199   0.85    122
ABELL_2626                  3192   1.80   2.24  4.30  0.00  0.00  3.23  3.00  3.49  0.45  0.31  0.62   1.27e-03   1.19e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.214   0.95    130
ABELL_2626                  3192   2.24   2.82  4.30  0.00  0.00  2.95  2.74  3.18  0.46  0.33  0.60   1.39e-03   1.30e-03   1.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.230   0.97    139
ABELL_2626                  3192   2.82   2.95  4.30  0.00  0.00  3.27  2.65  4.08  0.53  0.20  1.13   2.48e-04   2.08e-04   2.96e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0564  0.043   0.82     39
ABELL_2667                  2214   0.00   0.18  1.64  0.00  0.00  4.01  3.66  4.40  0.99  0.68  1.39   1.46e-03   1.31e-03   1.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.248   1.24     68
ABELL_2667                  2214   0.18   0.33  1.64  0.00  0.00  5.39  4.77  6.14  0.59  0.31  0.92   1.52e-03   1.40e-03   1.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.234   0.87     68
ABELL_2667                  2214   0.33   0.50  1.64  0.00  0.00  5.81  5.10  6.71  0.37  0.11  0.66   1.73e-03   1.60e-03   1.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.256   1.02     74
ABELL_2667                  2214   0.50   0.73  1.64  0.00  0.00  6.79  5.90  7.95  0.55  0.25  0.85   1.65e-03   1.54e-03   1.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.255   0.92     74
ABELL_2667                  2214   0.73   1.16  1.64  0.00  0.00  7.69  6.63  9.11  0.35  0.06  0.66   2.09e-03   1.95e-03   2.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.301   0.77     91
ABELL_2667                  2214   1.16   1.54  1.64  0.00  0.00  9.72  7.46 13.88  0.17  0.00  0.62   1.20e-03   1.10e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.169   1.08     54
ABELL_2744                  2212   0.00   1.02  1.82  0.00  0.00 11.26  9.64 13.48  0.30  0.06  0.55   1.64e-03   1.56e-03   1.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.207   0.91    136
ABELL_2744                  2212   1.02   1.42  1.82  0.00  0.00  9.62  8.39 11.22  0.15  0.00  0.35   1.61e-03   1.54e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.203   1.24    136
ABELL_2744                  2212   1.42   1.82  1.82  0.00  0.00  7.97  7.10  9.04  0.45  0.26  0.65   1.75e-03   1.68e-03   1.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.230   0.78    142
ABELL_2744                  2212   1.82   2.87  1.82  0.00  0.00  8.65  7.64  9.95  0.10  0.00  0.25   2.60e-03   2.51e-03   2.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.318   1.04    178
ABELL_3112                  2516   0.00   0.14  2.50  0.00  0.00  2.75  2.58  2.94  1.22  0.96  1.54   1.43e-03   1.29e-03   1.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.311   0.96     97
ABELL_3112                  2516   0.14   0.23  2.50  0.00  0.00  3.44  3.22  3.69  1.36  1.08  1.70   1.26e-03   1.15e-03   1.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.278   1.24     98
ABELL_3112                  2516   0.23   0.34  2.50  0.00  0.00  3.61  3.36  3.88  0.88  0.66  1.14   1.65e-03   1.53e-03   1.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.314   0.77    106
ABELL_3112                  2516   0.34   0.43  2.50  0.00  0.00  4.27  3.93  4.61  1.20  0.89  1.56   1.39e-03   1.28e-03   1.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.284   0.78    103
ABELL_3112                  2516   0.43   0.55  2.50  0.00  0.00  4.34  4.00  4.74  0.75  0.55  0.99   1.56e-03   1.46e-03   1.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.287   1.05    105
ABELL_3112                  2516   0.55   0.68  2.50  0.00  0.00  4.40  4.05  4.78  0.72  0.50  0.97   1.69e-03   1.58e-03   1.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.305   0.83    108
ABELL_3112                  2516   0.68   0.83  2.50  0.00  0.00  4.77  4.35  5.26  0.60  0.40  0.84   1.80e-03   1.69e-03   1.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.315   1.16    114
ABELL_3112                  2516   0.83   0.98  2.50  0.00  0.00  4.64  4.23  5.12  0.49  0.31  0.70   1.79e-03   1.69e-03   1.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.297   0.95    109
ABELL_3112                  2516   0.98   1.17  2.50  0.00  0.00  5.06  4.60  5.57  0.49  0.28  0.71   1.92e-03   1.81e-03   2.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.315   0.88    116
ABELL_3112                  2516   1.17   1.39  2.50  0.00  0.00  5.65  5.14  6.23  0.73  0.47  1.02   1.88e-03   1.77e-03   2.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.332   1.07    121
ABELL_3112                  2516   1.39   1.66  2.50  0.00  0.00  5.11  4.65  5.63  0.67  0.44  0.93   1.98e-03   1.85e-03   2.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.346   1.08    116
ABELL_3112                  2516   1.66   1.98  2.50  0.00  0.00  5.39  4.91  5.96  0.37  0.19  0.57   2.23e-03   2.12e-03   2.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.368   1.02    132
ABELL_3112                  2516   1.98   2.51  2.50  0.00  0.00  5.13  4.71  5.60  0.54  0.34  0.77   2.62e-03   2.48e-03   2.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.447   1.17    145
ABELL_3112                  2516   2.51   3.00  2.50  0.00  0.00  5.28  4.74  5.91  0.47  0.25  0.72   1.92e-03   1.80e-03   2.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.321   1.13    129
ABELL_3158                  3712   0.00   0.62  1.60  0.00  0.00  5.76  5.29  6.33  0.69  0.47  0.94   1.21e-03   1.15e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.168   0.98    138
ABELL_3158                  3712   0.62   0.93  1.60  0.00  0.00  5.77  5.25  6.42  0.35  0.17  0.53   1.29e-03   1.22e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.168   0.94    140
ABELL_3158                  3712   0.93   1.16  1.60  0.00  0.00  5.69  5.21  6.26  0.61  0.39  0.84   1.19e-03   1.12e-03   1.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.167   1.09    138
ABELL_3158                  3712   1.16   1.38  1.60  0.00  0.00  5.41  4.98  5.91  0.57  0.37  0.79   1.22e-03   1.15e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.168   0.92    138
ABELL_3158                  3712   1.38   1.58  1.60  0.00  0.00  5.60  5.10  6.21  0.21  0.05  0.38   1.32e-03   1.25e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.168   0.95    141
ABELL_3158                  3712   1.58   1.80  1.60  0.00  0.00  5.50  5.05  6.03  0.41  0.22  0.61   1.26e-03   1.20e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.170   1.33    141
ABELL_3158                  3712   1.80   2.03  1.60  0.00  0.00  5.28  4.82  5.84  0.31  0.15  0.49   1.30e-03   1.24e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.167   0.99    139
ABELL_3158                  3712   2.03   2.26  1.60  0.00  0.00  5.46  4.97  6.04  0.31  0.14  0.49   1.28e-03   1.22e-03   1.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.166   0.92    141
ABELL_3158                  3712   2.26   2.47  1.60  0.00  0.00  5.94  5.37  6.62  0.30  0.12  0.49   1.30e-03   1.24e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.168   1.03    142
ABELL_3158                  3712   2.47   2.68  1.60  0.00  0.00  5.49  5.01  6.06  0.42  0.23  0.62   1.30e-03   1.23e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.170   0.99    144
ABELL_3158                  3712   2.68   2.91  1.60  0.00  0.00  5.16  4.70  5.70  0.32  0.16  0.50   1.36e-03   1.30e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.171   1.10    144
ABELL_3158                  3712   2.91   3.14  1.60  0.00  0.00  4.71  4.32  5.14  0.23  0.09  0.39   1.46e-03   1.39e-03   1.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.175   0.87    146
ABELL_3158                  3712   3.14   3.39  1.60  0.00  0.00  4.65  4.26  5.09  0.25  0.11  0.41   1.39e-03   1.33e-03   1.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.169   1.04    143
ABELL_3158                  3712   3.39   3.65  1.60  0.00  0.00  4.85  4.43  5.34  0.26  0.11  0.43   1.42e-03   1.35e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.171   0.80    145
ABELL_3158                  3712   3.65   3.90  1.60  0.00  0.00  4.49  4.13  4.90  0.36  0.20  0.54   1.40e-03   1.33e-03   1.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.172   1.21    145
ABELL_3158                  3712   3.90   4.18  1.60  0.00  0.00  4.42  4.05  4.85  0.20  0.07  0.36   1.49e-03   1.42e-03   1.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.173   1.01    149
ABELL_3158                  3712   4.18   4.48  1.60  0.00  0.00  4.48  4.12  4.88  0.45  0.27  0.64   1.41e-03   1.33e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.175   1.08    155
ABELL_3158                  3712   4.48   4.80  1.60  0.00  0.00  4.21  3.86  4.61  0.24  0.10  0.39   1.59e-03   1.51e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.181   1.00    158
ABELL_3158                  3712   4.80   5.17  1.60  0.00  0.00  4.55  4.15  5.02  0.23  0.08  0.40   1.61e-03   1.52e-03   1.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.182   0.91    164
ABELL_3158                  3712   5.17   5.58  1.60  0.00  0.00  4.74  4.29  5.28  0.25  0.08  0.44   1.46e-03   1.38e-03   1.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.168   0.99    160
ABELL_3158                  3712   5.58   6.08  1.60  0.00  0.00  4.31  3.94  4.74  0.39  0.23  0.59   1.62e-03   1.52e-03   1.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.187   1.05    172
ABELL_3158                  3712   6.08   6.56  1.60  0.00  0.00  4.25  3.83  4.74  0.41  0.22  0.63   1.19e-03   1.11e-03   1.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0586  0.137   1.08    147
ABELL_3266                   899   0.00   0.61  1.72  0.00  0.00  7.29  6.44  8.35  0.27  0.07  0.49   1.24e-03   1.18e-03   1.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.153   1.02    129
ABELL_3266                   899   0.61   0.92  1.72  0.00  0.00  8.72  7.53 10.42  0.52  0.20  0.86   1.17e-03   1.10e-03   1.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.147   1.04    128
ABELL_3266                   899   0.92   1.17  1.72  0.00  0.00  8.22  7.07  9.75  0.34  0.08  0.62   1.14e-03   1.08e-03   1.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.140   0.86    126
ABELL_3266                   899   1.17   1.41  1.72  0.00  0.00  9.37  8.03 11.31  0.45  0.13  0.81   1.03e-03   9.68e-04   1.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.130   0.85    121
ABELL_3266                   899   1.41   1.65  1.72  0.00  0.00  8.85  7.62 10.47  0.36  0.09  0.66   1.15e-03   1.08e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.141   0.85    128
ABELL_3266                   899   1.65   1.88  1.72  0.00  0.00  9.67  8.18 11.62  0.61  0.24  1.04   1.03e-03   9.63e-04   1.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.130   0.89    122
ABELL_3266                   899   1.88   2.10  1.72  0.00  0.00  9.27  7.80 11.31  0.31  0.01  0.63   1.07e-03   1.01e-03   1.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.129   1.03    118
ABELL_3266                   899   2.10   2.31  1.72  0.00  0.00 10.61  8.78 13.17  0.31  0.00  0.69   1.09e-03   1.03e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.134   1.02    125
ABELL_3266                   899   2.31   2.52  1.72  0.00  0.00  9.09  7.71 10.94  0.26  0.00  0.56   1.11e-03   1.05e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.134   0.96    123
ABELL_3266                   899   2.52   2.71  1.72  0.00  0.00  7.64  6.64  8.92  0.24  0.00  0.52   1.07e-03   1.01e-03   1.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.130   0.91    122
ABELL_3266                   899   2.71   2.91  1.72  0.00  0.00  8.40  7.20 10.10  0.24  0.00  0.53   1.13e-03   1.07e-03   1.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.137   0.86    126
ABELL_3266                   899   2.91   3.11  1.72  0.00  0.00 10.37  8.62 12.88  0.33  0.00  0.73   1.09e-03   1.02e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.135   1.15    120
ABELL_3266                   899   3.11   3.30  1.72  0.00  0.00  8.32  7.03 10.07  0.47  0.14  0.82   9.97e-04   9.35e-04   1.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.127   1.08    120
ABELL_3266                   899   3.30   3.48  1.72  0.00  0.00  8.80  7.44 10.82  0.10  0.00  0.37   1.11e-03   1.05e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.133   1.16    121
ABELL_3266                   899   3.48   3.67  1.72  0.00  0.00  9.20  7.87 11.11  0.53  0.17  0.94   1.01e-03   9.43e-04   1.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.127   0.78    121
ABELL_3266                   899   3.67   3.79  1.72  0.00  0.00  9.81  8.02 12.48  0.88  0.03  2.07   6.36e-04   5.45e-04   7.27e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.084   0.95     80
ABELL_3391                  4943   0.00   1.43  5.46  0.00  0.00  7.13  6.41  8.01  0.60  0.36  0.88   2.21e-03   2.09e-03   2.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.277   1.02    141
ABELL_3391                  4943   1.43   2.32  5.46  0.00  0.00  6.82  6.05  7.75  0.17  0.00  0.36   2.63e-03   2.51e-03   2.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.288   1.11    145
ABELL_3391                  4943   2.32   3.15  5.46  0.00  0.00  6.52  5.78  7.43  0.07  0.00  0.25   2.65e-03   2.53e-03   2.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.281   0.74    144
ABELL_3391                  4943   3.15   4.01  5.46  0.00  0.00  5.91  5.26  6.68  0.05  0.00  0.23   2.77e-03   2.64e-03   2.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.281   1.02    152
ABELL_3391                  4943   4.01   4.99  5.46  0.00  0.00  5.38  4.82  6.09  0.13  0.00  0.31   2.96e-03   2.80e-03   3.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.286   0.87    160
ABELL_3391                  4943   4.99   6.23  5.46  0.00  0.00  6.77  5.92  7.79  0.08  0.00  0.32   3.22e-03   3.05e-03   3.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.314   0.94    180
ABELL_3391                  4943   6.23   7.09  5.46  0.00  0.00  6.40  5.40  7.83  0.18  0.00  0.50   2.00e-03   1.86e-03   2.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0560  0.195   0.89    141
ABELL_3558                  1646   0.00   0.58  3.84  0.00  0.00  5.41  4.94  5.97  0.74  0.48  1.03   2.10e-03   1.97e-03   2.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.396   1.11    117
ABELL_3558                  1646   0.58   0.90  3.84  0.00  0.00  5.20  4.71  5.77  0.39  0.20  0.61   2.32e-03   2.20e-03   2.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.396   0.96    118
ABELL_3558                  1646   0.90   1.21  3.84  0.00  0.00  5.80  5.21  6.51  0.48  0.26  0.72   2.37e-03   2.24e-03   2.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.404   1.14    120
ABELL_3558                  1646   1.21   1.50  3.84  0.00  0.00  5.37  4.88  5.92  0.48  0.28  0.72   2.42e-03   2.29e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.419   1.00    124
